"RMSE (en %)";"RMSE OOS (en %)";"Residuals Statio PValue";"Predictor_1";"Predictor_2";"Coeff_1";"Coeff_2";"Transfo_1";"Transfo_2";"Priority_1";"Priority_2";"2-1";"Is signif";"Breusch-Pagan";"Durbin Watson";"Jarque Bera";"R2"
8,6;10,7;0;"EUROSTAT_GDPEuroArea.t";"Chomage.pct.lag_12";0,04;-282,08;"Level";"Growth_rate";1;1;-0,4;1;0;0;0;0,8
8,6;10,6;0;"EUROSTAT_GDPEuroArea.lag_1";"Chomage.pct.lag_12";0,04;-266,29;"Level";"Growth_rate";1;1;-0,42;1;0;0;0;0,8
8,6;5,3;0;"STOXX_EUROSTOXX50.t";"EUR003M_Index.lag_12";-0,26;-18889,9;"Level";"Level";1;1;-0,54;1;0,2;0;17;0,79
8,6;11,1;0;"INSEE_ConsommationFinaleMenagesFR.t";"Chomage.lag_1";0,25;-3545,57;"Level";"Level";1;1;-0,44;1;0,05;0;54;0,8
8,6;5,9;0;"PIB_Reel.lag_1";"EUROSTAT_GDPEuroArea.lag_12";116,34;0,03;"Level";"Level";1;1;0,45;1;0,2;0;0;0,8
8,6;5,1;0;"SP_SP500.t";"EUR003M_Index.lag_12";-0,62;-20345,89;"Level";"Level";1;1;-0,84;1;0,19;0;20;0,79
8,6;5,1;0;"SP_SP500.lag_1";"EUR003M_Index.lag_12";-0,51;-20053,01;"Level";"Level";1;1;-0,84;1;0,21;0;18;0,79
8,6;5,1;0;"SP_SP500.lag_3";"EUR003M_Index.lag_12";-0,45;-19893,7;"Level";"Level";1;1;-0,84;0;0,1;0;20;0,79
8,6;6,7;0,01;"RDB_Nominal.lag_3";"INSEE_ConfianceMenagesFR.lag_3";179,72;263,15;"Level";"Level";1;1;0,13;1;0,03;0;7;0,76
8,6;13,9;0;"RDB_Nominal.lag_1";"EUROSTAT_GDPEuroArea.lag_3";86,84;0,03;"Level";"Level";1;1;0,77;1;0;0;20;0,8
8,7;14,6;0;"EUROSTAT_GDPEuroArea.lag_1";"EUSA10_Curncy.t";0,05;-1601,42;"Level";"Level";1;1;0,01;1;0;0;0;0,79
8,7;14;0;"EUROSTAT_GDPEuroArea.t";"BBG_TauxOat10Y.t";0,04;-1653,92;"Level";"Level";1;1;-0,11;1;0,01;0;0;0,79
8,7;12,6;0;"EUROSTAT_GDPEuroArea.t";"BBG_TauxOat10Y.lag_1";0,04;-1759,97;"Level";"Level";1;1;-0,19;1;0;0;0;0,79
8,7;14,3;0;"EUROSTAT_GDPEuroArea.t";"RDB_Nominal.t";0,03;79,8;"Level";"Level";1;1;0,79;1;0;0;9;0,79
8,7;13,9;0;"EUROSTAT_GDPEuroArea.t";"RDB_Nominal.lag_1";0,03;81,98;"Level";"Level";1;1;0,79;1;0;0;6;0,79
8,7;10,1;0;"EUROSTAT_GDPEuroArea.t";"Chomage.lag_12";0,04;-2040,96;"Level";"Level";1;1;-0,6;1;0;0;1;0,8
8,7;8,1;0;"EUROSTAT_GDPEuroArea.t";"EUROSTAT_GDPEuroArea.Diff.t";0,05;-0,02;"Level";"Difference";1;1;0,29;1;0,08;0;0;0,8
8,7;8,4;0;"EUROSTAT_GDPEuroArea.t";"PIB_Reel.pct.lag_1";0,05;-313,61;"Level";"Growth_rate";1;1;0,38;1;0,05;0;0;0,79
8,7;8,1;0;"EUROSTAT_GDPEuroArea.t";"EUROSTAT_GDPEuroArea.lag_3";0,03;0,02;"Level";"Level";1;1;0,85;1;0,08;0;0;0,8
8,7;10,9;0;"EUROSTAT_GDPEuroArea.t";"EUSA10_Curncy.lag_3";0,04;-1827,01;"Level";"Level";1;1;-0,18;1;0,02;0;0;0,78
8,7;6,7;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y3M.lag_3";0,05;-2573,02;"Level";"Level";1;1;0,03;1;0;0;0;0,79
8,7;6;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOat10Y3M.lag_3";0,04;-2480,02;"Level";"Level";1;1;-0,18;1;0;0;0;0,8
8,7;4,8;0;"EUROSTAT_GDPEuroArea.t";"SpreadOAT10Y6M.lag_3";0,04;-2861,29;"Level";"Level";1;1;-0,21;1;0;0;0;0,8
8,7;4,8;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOAT10Y6M.lag_3";0,04;-2756,42;"Level";"Level";1;1;-0,22;1;0;0;0;0,8
8,7;6,4;0;"EUROSTAT_GDPEuroArea.t";"SpreadOAT10Y6M.lag_12";0,04;-2566,04;"Level";"Level";1;1;-0,46;1;0;0;0;0,78
8,7;10,3;0;"INSEE_ConsommationFinaleMenagesFR.t";"Chomage.t";0,23;-3565,37;"Level";"Level";1;1;-0,46;1;0,08;0;58;0,8
8,7;9,7;0;"Chomage.lag_3";"EUROSTAT_GDPEuroArea.lag_3";-2034,6;0,03;"Level";"Level";1;1;-0,72;0;0;0;4;0,79
8,7;12,5;0;"RDB_Nominal.lag_3";"EUROSTAT_GDPEuroArea.lag_3";90,54;0,03;"Level";"Level";1;1;0,78;0;0;0;8;0,79
8,7;11,5;0;"RDB_Nominal.lag_12";"EUROSTAT_GDPEuroArea.lag_3";96,46;0,03;"Level";"Level";1;1;0,72;1;0;0;28;0,8
8,7;5,4;0;"Chomage.lag_1";"INSEE_ConfianceMenagesFR.lag_12";-3237,5;351,18;"Level";"Level";1;1;-0,57;1;0,01;0;0;0,78
8,7;13,4;0;"SP_SP500.lag_12";"INSEE_ConfianceMenagesFR.lag_12";3,78;401,44;"Level";"Level";1;1;0,52;1;0,52;0;0;0,76
8,7;6,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUSA5_Curncy.lag_3";0,69;-2768,72;"Level";"Level";1;1;0,07;1;0,51;0;2;0,77
8,7;9,1;0;"RDB_Nominal.pct.lag_1";"INSEE_ConfianceMenagesFR.lag_12";1798,84;436,66;"Growth_rate";"Level";1;1;0,45;1;0,49;0;0;0,77
8,8;15;0;"EUROSTAT_GDPEuroArea.t";"EUSA10_Curncy.t";0,05;-1657,35;"Level";"Level";1;1;0,02;1;0,01;0;0;0,78
8,8;13,8;0;"EUROSTAT_GDPEuroArea.t";"EUSA10_Curncy.lag_1";0,05;-1708,85;"Level";"Level";1;1;-0,04;1;0,01;0;0;0,78
8,8;6,6;0;"EUROSTAT_GDPEuroArea.t";"SpreadOat10Y3M.lag_1";0,04;-2693,17;"Level";"Level";1;1;-0,16;1;0;0;0;0,79
8,8;6,4;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOat10Y3M.lag_1";0,04;-2480,75;"Level";"Level";1;1;-0,18;1;0;0;0;0,79
8,8;6,2;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y6M.lag_1";0,05;-3060,98;"Level";"Level";1;1;0,01;1;0;0;0;0,79
8,8;6,1;0;"EUROSTAT_GDPEuroArea.t";"SpreadOAT10Y6M.lag_1";0,04;-2909,61;"Level";"Level";1;1;-0,22;1;0;0;0;0,8
8,8;6,1;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOAT10Y6M.lag_1";0,04;-2649,05;"Level";"Level";1;1;-0,25;1;0;0;0;0,79
8,8;6,9;0;"EUROSTAT_GDPEuroArea.t";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1";0,05;-218,57;"Level";"Growth_rate";1;1;0,5;1;0,04;0;0;0,79
8,8;11,3;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ProductionIndustrielle_France.lag_3";0,05;-273,94;"Level";"Level";1;1;0,45;0;0;0;0;0,78
8,8;6,9;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y3M.lag_3";0,05;-2623,1;"Level";"Level";1;1;0,03;1;0;0;0;0,79
8,8;6,2;0;"EUROSTAT_GDPEuroArea.t";"SpreadOat10Y3M.lag_3";0,04;-2580,45;"Level";"Level";1;1;-0,17;1;0;0;0;0,79
8,8;5,1;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y6M.lag_3";0,05;-3010,03;"Level";"Level";1;1;0;1;0;0;0;0,79
8,8;5,6;0;"EUROSTAT_GDPEuroArea.t";"EUROSTAT_GDPEuroArea.pct.lag_3";0,05;-404,09;"Level";"Growth_rate";1;1;0,38;1;0;0;0;0,79
8,8;10,5;0;"EUROSTAT_GDPEuroArea.t";"RDB_Nominal.pct.lag_12";0,03;1316,88;"Level";"Growth_rate";1;1;0,67;1;0;0;1;0,8
8,8;8,1;0;"EUROSTAT_GDPEuroArea.t";"PIB_Reel.lag_12";0,04;68,29;"Level";"Level";1;1;0,51;1;0,07;0;0;0,79
8,8;8,6;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread6M3M.lag_12";0,04;-40630,7;"Level";"Level";1;1;-0,61;0;0;0;2;0,79
8,8;6,5;0;"INSEE_ConsommationFinaleMenagesFR.t";"EUROSTAT_GDPEuroArea.lag_12";0,25;0,03;"Level";"Level";1;1;0,44;1;0,06;0;0;0,78
8,8;6,6;0;"INSEE_PIBFR.t";"INSEE_ConfianceMenagesFR.lag_12";0,14;441,43;"Level";"Level";1;1;0,43;1;0,01;0;0;0,77
8,8;7,9;0;"SP_SP500.t";"EUROSTAT_GDPEuroArea.lag_3";2;0,04;"Level";"Level";1;1;0,64;0;0;0;0;0,78
8,8;6,4;0;"SP_SP500.lag_1";"INSEE_ConfianceMenagesFR.lag_12";3,35;443,82;"Level";"Level";1;1;0,45;1;0,24;0;0;0,75
8,8;6,7;0;"SP_SP500.lag_3";"INSEE_ConfianceMenagesFR.lag_12";3,37;442,98;"Level";"Level";1;1;0,45;1;0,5;0;0;0,75
8,8;15,7;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUROSTAT_GDPEuroArea.lag_3";0,33;0,03;"Level";"Level";1;1;0,81;0;0;0;0;0,79
8,8;8,8;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUSA10_Curncy.lag_3";0,65;-2317,98;"Level";"Level";1;1;-0,11;1;0,25;0;5;0,77
8,8;8,5;0,01;"INSEE_InvestEntreprisesNonFinancieresFR.t";"BBG_TauxOat10Y.lag_3";0,59;-2482,41;"Level";"Level";1;1;-0,22;1;0,11;0;7;0,77
8,8;14,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUR003M_Index.lag_3";0,59;-5415,68;"Level";"Level";1;1;-0,35;1;0,16;0;1;0,76
8,8;19,2;0;"RDB_Nominal.pct.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";1494,54;0,57;"Growth_rate";"Level";1;1;0,55;1;0;0;88;0,78
8,8;24,2;0,01;"RDB_Nominal.pct.t";"RDB_Nominal.pct.lag_12";1706;2164,34;"Growth_rate";"Growth_rate";1;1;0,42;1;0;0;46;0,78
8,9;8,3;0;"EUROSTAT_GDPEuroArea.lag_1";"SP_SP500.t";0,04;1,79;"Level";"Level";1;1;0,67;0;0;0;0;0,78
8,9;11,3;0,02;"INSEE_ConsommationFinaleMenagesFR.lag_1";"Chomage.lag_3";0,27;-3369,95;"Level";"Level";1;1;-0,43;1;0,02;0;39;0,79
8,9;6,6;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y3M.t";0,05;-2763,7;"Level";"Level";1;1;0,06;1;0;0;0;0,79
8,9;6,4;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y3M.t";0,05;-2509,88;"Level";"Level";1;1;0,04;1;0;0;0;0,79
8,9;6,5;0;"EUROSTAT_GDPEuroArea.t";"SpreadOat10Y3M.t";0,04;-2665,87;"Level";"Level";1;1;-0,15;1;0;0;0;0,79
8,9;6,4;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOat10Y3M.t";0,04;-2476,35;"Level";"Level";1;1;-0,17;1;0;0;0;0,79
8,9;6,1;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y6M.t";0,05;-2991,22;"Level";"Level";1;1;-0,01;1;0;0;0;0,79
8,9;6,3;0;"EUROSTAT_GDPEuroArea.t";"SpreadOAT10Y6M.t";0,04;-2826,84;"Level";"Level";1;1;-0,23;1;0;0;0;0,79
8,9;7,1;0;"EUROSTAT_GDPEuroArea.t";"Spread10Y3M.lag_1";0,05;-2748,51;"Level";"Level";1;1;0,06;1;0;0;0;0,79
8,9;6,8;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y3M.lag_1";0,05;-2506,6;"Level";"Level";1;1;0,04;1;0;0;0;0,79
8,9;6,1;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y6M.lag_1";0,05;-2745,41;"Level";"Level";1;1;-0,02;1;0;0;0;0,79
8,9;9,7;0;"EUROSTAT_GDPEuroArea.lag_1";"Chomage.Diff.t";0,05;3795,13;"Level";"Difference";1;1;-0,4;0;0,02;0;0;0,78
8,9;8;0;"EUROSTAT_GDPEuroArea.lag_1";"PIB_Reel.Diff.t";0,05;62,71;"Level";"Difference";1;1;-0,25;1;0,03;0;0;0,79
8,9;7,9;0,01;"EUROSTAT_GDPEuroArea.t";"EUROSTAT_GDPEuroArea.Diff.lag_1";0,05;-0,02;"Level";"Difference";1;1;0,3;1;0,04;0;0;0,78
8,9;7,7;0;"EUROSTAT_GDPEuroArea.lag_1";"EUROSTAT_GDPEuroArea.Diff.lag_1";0,05;-0,02;"Level";"Difference";1;1;0,29;1;0,05;0;0;0,78
8,9;16,3;0;"EUROSTAT_GDPEuroArea.lag_1";"EUSA5_Curncy.lag_3";0,05;-1747,13;"Level";"Level";1;1;-0,06;1;0,02;0;0;0,78
8,9;19,9;0;"EUROSTAT_GDPEuroArea.lag_1";"EUR003M_Index.lag_3";0,04;-3432,5;"Level";"Level";1;1;-0,46;1;0,05;0;0;0,77
8,9;8,1;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ProductionIndustrielle_France.Diff.lag_3";0,05;-223,91;"Level";"Difference";1;1;0,28;0;0,16;0;0;0,78
8,9;9,8;0;"EUROSTAT_GDPEuroArea.lag_1";"RDB_Nominal.pct.lag_12";0,03;1220,19;"Level";"Growth_rate";1;1;0,7;1;0;0;0;0,79
8,9;7,3;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y3M.lag_12";0,04;-2448,08;"Level";"Level";1;1;-0,35;0;0;0;0;0,77
8,9;8,4;0;"SP_SP500.lag_1";"EUROSTAT_GDPEuroArea.lag_3";1,97;0,04;"Level";"Level";1;1;0,66;0;0;0;0;0,78
8,9;7,4;0;"Chomage.t";"INSEE_ProductionIndustrielle_France.lag_1";-4929,68;432,88;"Level";"Level";1;1;0,17;1;0,12;0;73;0,82
8,9;12,3;0;"CPI_Excl_Tabac.lag_12";"EUROSTAT_GDPEuroArea.lag_3";870,82;0,03;"Level";"Level";1;1;0,69;0;0;0;5;0,79
8,9;5,8;0;"RDB_Nominal.lag_12";"INSEE_ConfianceMenagesFR.lag_12";145,47;374,11;"Level";"Level";1;1;0,55;1;0,04;0;5;0,76
8,9;20,8;0,01;"RDB_Nominal.pct.lag_1";"RDB_Nominal.pct.lag_12";1758,21;2097,91;"Growth_rate";"Growth_rate";1;1;0,45;1;0,03;0;86;0,78
8,9;18,4;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"INSEE_ConsommationFinaleMenagesFR.lag_12";0,56;0,19;"Level";"Level";1;1;0,42;1;0;0;83;0,77
9;8,2;0;"EUROSTAT_GDPEuroArea.t";"INSEE_PIBFR.t";0,08;-0,16;"Level";"Level";1;1;0,94;1;0;0;0;0,78
9;8,7;0;"EUROSTAT_GDPEuroArea.lag_1";"SP_SP500.lag_1";0,04;1,71;"Level";"Level";1;1;0,69;0;0;0;0;0,78
9;23,9;0;"EUROSTAT_GDPEuroArea.lag_1";"EUSA5_Curncy.t";0,05;-1424,2;"Level";"Level";1;1;0,16;1;0,01;0;0;0,77
9;21,7;0;"EUROSTAT_GDPEuroArea.lag_1";"EUSA5_Curncy.lag_1";0,05;-1517,93;"Level";"Level";1;1;0,1;1;0,01;0;0;0,77
9;17,9;0;"EUROSTAT_GDPEuroArea.lag_1";"SP_SP500.lag_12";0,04;1,95;"Level";"Level";1;1;0,76;1;0;0;0;0,78
9;6;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y6M.t";0,05;-2643,72;"Level";"Level";1;1;-0,04;1;0;0;0;0,78
9;6,4;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOAT10Y6M.t";0,04;-2572,87;"Level";"Level";1;1;-0,25;1;0;0;0;0,79
9;6,1;0;"EUROSTAT_GDPEuroArea.lag_1";"SP_SP500.Diff.t";0,05;5,38;"Level";"Difference";1;1;-0,24;1;0,01;0;0;0,78
9;7,8;0;"EUROSTAT_GDPEuroArea.t";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_3";0,05;-204,46;"Level";"Growth_rate";1;1;0,45;1;0;0;0;0,78
9;8,1;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread5Y6M.lag_3";0,05;-3164,01;"Level";"Level";1;1;0,27;1;0;0;0;0,78
9;7,6;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ProductionIndustrielle_France.Diff.lag_3";0,05;-193,13;"Level";"Difference";1;1;0,25;1;0,03;0;0;0,78
9;8,6;0;"EUROSTAT_GDPEuroArea.t";"EURONEXT_CAC40.pct.lag_3";0,05;-83,25;"Level";"Growth_rate";1;1;0,08;1;0;0;0;0,78
9;8,5;0;"EUROSTAT_GDPEuroArea.lag_1";"EURONEXT_CAC40.pct.lag_3";0,05;-79,54;"Level";"Growth_rate";1;1;0,07;1;0;0;0;0,78
9;7,8;0;"EUROSTAT_GDPEuroArea.lag_1";"PIB_Reel.lag_12";0,04;60,87;"Level";"Level";1;1;0,53;1;0,03;0;0;0,78
9;5,7;0;"INSEE_PIBFR.lag_1";"BBG_TauxOat10Y.lag_12";0,14;-3626,25;"Level";"Level";1;1;-0,45;1;0;0;2;0,76
9;7,2;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread10Y6M.lag_12";0,04;-2369,56;"Level";"Level";1;1;-0,31;0;0;0;0;0,77
9;8,6;0;"EUROSTAT_GDPEuroArea.t";"Spread6M3M.lag_12";0,04;-39522,23;"Level";"Level";1;1;-0,62;1;0;0;2;0,78
9;9,9;0;"PIB_Reel.t";"Chomage.t";102,43;-3471,54;"Level";"Level";1;1;-0,5;1;0,48;0;44;0,8
9;10,5;0;"INSEE_PIBFR.t";"Chomage.lag_1";0,12;-3268,8;"Level";"Level";1;1;-0,53;1;0,36;0;42;0,8
9;7,5;0;"PIB_Reel.t";"EUROSTAT_GDPEuroArea.lag_3";76,41;0,04;"Level";"Level";1;1;0,62;0;0;0;0;0,79
9;6,4;0;"SP_SP500.t";"INSEE_ConfianceMenagesFR.lag_12";3,3;444,38;"Level";"Level";1;1;0,46;1;0,21;0;0;0,74
9;9,1;0;"CPI_Excl_Tabac.lag_3";"INSEE_ConfianceMenagesFR.lag_1";1507,44;422,11;"Level";"Level";1;1;-0,18;1;0,62;0;2;0,76
9;5,6;0;"SP_SP500.lag_12";"INSEE_ConfianceMenagesFR.lag_1";5,77;353,63;"Level";"Level";1;1;-0,09;1;0,18;0;5;0,75
9;8,8;0;"Chomage.lag_12";"EUROSTAT_GDPEuroArea.lag_3";-1975,75;0,04;"Level";"Level";1;1;-0,62;1;0;0;0;0,79
9;11,2;0;"Chomage.lag_3";"INSEE_ConsommationFinaleMenagesFR.lag_3";-3302,98;0,27;"Level";"Level";1;1;-0,45;1;0,04;0;65;0,79
9;21,5;0;"CPI_Excl_Tabac.t";"INSEE_ConfianceMenagesFR.lag_12";809,98;443,8;"Level";"Level";1;1;0,45;1;0,11;0;0;0,75
9;7,6;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUSA5_Curncy.lag_3";0,66;-2895,44;"Level";"Level";1;1;0,08;1;0,37;0;3;0,76
9;18,9;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"EUR006M_Index.lag_3";0,63;-4161,35;"Level";"Level";1;1;-0,21;1;0,38;0;0;0,76
9;10,7;0,01;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"SpreadOat10Y3M.lag_3";0,64;-2988,63;"Level";"Level";1;1;-0,13;1;0,19;0;9;0,77
9;20,7;0;"RDB_Nominal.pct.t";"INSEE_InvestEntreprisesNonFinancieresFR.lag_12";1402,6;0,58;"Growth_rate";"Level";1;1;0,55;1;0;0;64;0,77
9;20,3;0;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"RDB_Nominal.pct.lag_12";0,47;1545;"Level";"Growth_rate";1;1;0,63;1;0,03;0;80;0,79
9;9;0;"RDB_Nominal.pct.t";"INSEE_ConfianceMenagesFR.lag_12";1692,54;440,55;"Growth_rate";"Level";1;1;0,46;1;0,76;0;0;0,74
9,1;7,9;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ConsommationFinaleMenagesFR.t";0,07;-0,29;"Level";"Level";1;1;0,91;1;0;0;0;0,78
9,1;8,2;0;"EUROSTAT_GDPEuroArea.t";"SP_SP500.t";0,04;1,7;"Level";"Level";1;1;0,69;0;0;0;0;0,77
9,1;24,4;0;"EUROSTAT_GDPEuroArea.t";"EUSA5_Curncy.t";0,05;-1449,13;"Level";"Level";1;1;0,17;1;0,01;0;0;0,77
9,1;22,1;0;"EUROSTAT_GDPEuroArea.t";"EUSA5_Curncy.lag_1";0,05;-1533,28;"Level";"Level";1;1;0,1;1;0,01;0;0;0,77
9,1;8,5;0;"EUROSTAT_GDPEuroArea.t";"INSEE_PIBFR.Diff.lag_1";0,05;-0,07;"Level";"Difference";1;1;0,27;1;0,04;0;0;0,78
9,1;8,3;0;"EUROSTAT_GDPEuroArea.t";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_1";0,05;-0,15;"Level";"Difference";1;1;0,25;0;0,02;0;0;0,78
9,1;7;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ConsommationFinaleMenagesFR.pct.t";0,05;-289,58;"Level";"Growth_rate";1;1;0,29;1;0;0;0;0,78
9,1;6,5;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_InvestEntreprisesNonFinancieresFR.pct.lag_1";0,05;-169,72;"Level";"Growth_rate";1;1;0,46;1;0;0;0;0,78
9,1;7,3;0;"EUROSTAT_GDPEuroArea.lag_1";"SpreadOAT10Y6M.pct.t";0,05;-0,61;"Level";"Growth_rate";1;1;0,21;1;0,01;0;0;0,77
9,1;8;0;"EUROSTAT_GDPEuroArea.lag_1";"PIB_Reel.Diff.lag_3";0,05;-52,45;"Level";"Difference";1;1;0,28;1;0,03;0;0;0,77
9,1;6,2;0;"EUROSTAT_GDPEuroArea.lag_1";"SP_SP500.Diff.lag_1";0,05;4,98;"Level";"Difference";1;1;-0,23;1;0;0;0;0,77
9,1;16,6;0;"EUROSTAT_GDPEuroArea.t";"EUSA5_Curncy.lag_3";0,05;-1746,38;"Level";"Level";1;1;-0,06;1;0,02;0;0;0,77
9,1;20,4;0;"EUROSTAT_GDPEuroArea.t";"EUR003M_Index.lag_3";0,04;-3401,13;"Level";"Level";1;1;-0,47;1;0,08;0;0;0,76
9,1;10,9;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread5Y3M.lag_3";0,05;-2477,88;"Level";"Level";1;1;0,27;1;0;0;0;0,77
9,1;7,4;0;"EUROSTAT_GDPEuroArea.lag_1";"EUROSTAT_GDPEuroArea.Diff.lag_3";0,05;-0,02;"Level";"Difference";1;1;0,26;1;0,02;0;0;0,77
9,1;8,1;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_PIBFR.Diff.lag_3";0,05;-0,06;"Level";"Difference";1;1;0,29;1;0,03;0;0;0,77
9,1;8,5;0;"EUROSTAT_GDPEuroArea.lag_1";"INSEE_ConsommationFinaleMenagesFR.Diff.lag_3";0,05;-0,12;"Level";"Difference";1;1;0,28;1;0,03;0;0;0,77
9,1;8,7;0;"EUROSTAT_GDPEuroArea.lag_1";"STOXX_EUROSTOXX50.pct.lag_3";0,05;-72,36;"Level";"Growth_rate";1;1;-0,09;1;0;0;0;0,77
9,1;7,9;0;"EUROSTAT_GDPEuroArea.lag_1";"Chomage.pct.lag_3";0,04;-218,26;"Level";"Growth_rate";1;1;-0,45;0;0;0;0;0,77
9,1;6,1;0;"INSEE_ConsommationFinaleMenagesFR.lag_1";"EUROSTAT_GDPEuroArea.lag_12";0,25;0,03;"Level";"Level";1;1;0,49;1;0,03;0;0;0,77
9,1;13,2;0;"EUROSTAT_GDPEuroArea.lag_1";"STOXX_EUROSTOXX50.lag_12";0,04;3,21;"Level";"Level";1;1;0,64;0;0;0;0;0,77
9,1;7,2;0;"EUROSTAT_GDPEuroArea.lag_1";"Spread5Y3M.lag_12";0,04;-3349,06;"Level";"Level";1;1;-0,22;0;0;0;0;0,76
9,1;9,7;0;"INSEE_PIBFR.t";"Chomage.t";0,11;-3299,15;"Level";"Level";1;1;-0,56;1;0,29;0;58;0,8
9,1;10,3;0,04;"PIB_Reel.lag_1";"Chomage.lag_1";106,52;-3406,88;"Level";"Level";1;1;-0,5;1;0,45;0;33;0,79
9,1;11,5;0;"CPI_Excl_Tabac.t";"INSEE_ConfianceMenagesFR.t";1378,33;426,62;"Level";"Level";1;1;-0,24;1;0,82;0;0;0,76
9,1;11;0;"CPI_Excl_Tabac.lag_1";"INSEE_ConfianceMenagesFR.t";1433,64;429,26;"Level";"Level";1;1;-0,24;1;0,84;0;0;0,76
9,1;9,4;0;"CPI_Excl_Tabac.lag_3";"INSEE_ConfianceMenagesFR.t";1556,6;422,11;"Level";"Level";1;1;-0,23;1;0,55;0;0;0,76
9,1;5,3;0;"SP_SP500.lag_12";"INSEE_ConfianceMenagesFR.t";5,94;354,37;"Level";"Level";1;1;-0,14;1;0,55;0;0;0,75
9,1;12,1;0;"CPI_Excl_Tabac.t";"INSEE_ConfianceMenagesFR.lag_1";1327,06;420,81;"Level";"Level";1;1;-0,18;1;0,84;0;0;0,75
9,1;11,6;0;"CPI_Excl_Tabac.lag_1";"INSEE_ConfianceMenagesFR.lag_1";1381,81;424,62;"Level";"Level";1;1;-0,18;1;0,87;0;0;0,75
9,1;7,7;0,02;"Chomage.lag_1";"INSEE_ProductionIndustrielle_France.lag_1";-4949,04;445,36;"Level";"Level";1;1;0,19;1;0,03;0;71;0,81
9,1;8,4;0;"Chomage.t";"EUROSTAT_GDPEuroArea.lag_3";-2150,4;0,03;"Level";"Level";1;1;-0,81;1;0;0;3;0,78
9,1;8,6;0;"Chomage.lag_1";"EUROSTAT_GDPEuroArea.lag_3";-2055,41;0,03;"Level";"Level";1;1;-0,8;0;0;0;0;0,78
9,1;17,8;0;"SP_SP500.lag_12";"EUROSTAT_GDPEuroArea.lag_3";2,13;0,03;"Level";"Level";1;1;0,75;1;0;0;0;0,77
9,1;21,3;0;"CPI_Excl_Tabac.lag_1";"INSEE_ConfianceMenagesFR.lag_12";837,27;442,77;"Level";"Level";1;1;0,45;1;0,09;0;0;0,75
9,1;6,1;0;"CPI_Excl_Tabac.lag_12";"INSEE_ConfianceMenagesFR.lag_12";1370,7;407,25;"Level";"Level";1;1;0,51;1;0,02;0;7;0,75
9,1;9,6;0,01;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUSA10_Curncy.lag_3";0,62;-2410,92;"Level";"Level";1;1;-0,1;1;0,18;0;5;0,75
9,1;16;0;"INSEE_InvestEntreprisesNonFinancieresFR.t";"EUR003M_Index.lag_3";0,56;-5670,74;"Level";"Level";1;1;-0,34;1;0,01;0;4;0,75
9,1;12,4;0,01;"INSEE_InvestEntreprisesNonFinancieresFR.lag_1";"SpreadOAT10Y6M.lag_3";0,63;-3063,81;"Level";"Level";1;1;-0,2;1;0,3;0;11;0,76
